rank,name,year,rating,genre,certificate,run_time,tagline,budget,box_office,casts,directors,writers
8,Pulp Fiction,1994,8.9,"['Crime', 'Drama']",R,2h 34m,Girls like me don't make invitations like this to just anyone!,8000000,213928762,Laura Lovelace,['Quentin Tarantino'],"Quentin Tarantino,Roger Avary"
8,Pulp Fiction,1994,8.9,"['Crime', 'Drama']",R,2h 34m,Girls like me don't make invitations like this to just anyone!,8000000,213928762,Phil LaMarr,['Quentin Tarantino'],"Quentin Tarantino,Roger Avary"
8,Pulp Fiction,1994,8.9,"['Crime', 'Drama']",R,2h 34m,Girls like me don't make invitations like this to just anyone!,8000000,213928762,Frank Whaley,['Quentin Tarantino'],"Quentin Tarantino,Roger Avary"
8,Pulp Fiction,1994,8.9,"['Crime', 'Drama']",R,2h 34m,Girls like me don't make invitations like this to just anyone!,8000000,213928762,Burr Steers,['Quentin Tarantino'],"Quentin Tarantino,Roger Avary"
8,Pulp Fiction,1994,8.9,"['Crime', 'Drama']",R,2h 34m,Girls like me don't make invitations like this to just anyone!,8000000,213928762,Ving Rhames,['Quentin Tarantino'],"Quentin Tarantino,Roger Avary"
8,Pulp Fiction,1994,8.9,"['Crime', 'Drama']",R,2h 34m,Girls like me don't make invitations like this to just anyone!,8000000,213928762,Paul Calderon,['Quentin Tarantino'],"Quentin Tarantino,Roger Avary"
8,Pulp Fiction,1994,8.9,"['Crime', 'Drama']",R,2h 34m,Girls like me don't make invitations like this to just anyone!,8000000,213928762,Bronagh Gallagher,['Quentin Tarantino'],"Quentin Tarantino,Roger Avary"
8,Pulp Fiction,1994,8.9,"['Crime', 'Drama']",R,2h 34m,Girls like me don't make invitations like this to just anyone!,8000000,213928762,Rosanna Arquette,['Quentin Tarantino'],"Quentin Tarantino,Roger Avary"
8,Pulp Fiction,1994,8.9,"['Crime', 'Drama']",R,2h 34m,Girls like me don't make invitations like this to just anyone!,8000000,213928762,Eric Stoltz,['Quentin Tarantino'],"Quentin Tarantino,Roger Avary"
8,Pulp Fiction,1994,8.9,"['Crime', 'Drama']",R,2h 34m,Girls like me don't make invitations like this to just anyone!,8000000,213928762,Jerome Patrick Hoban,['Quentin Tarantino'],"Quentin Tarantino,Roger Avary"
8,Pulp Fiction,1994,8.9,"['Crime', 'Drama']",R,2h 34m,Girls like me don't make invitations like this to just anyone!,8000000,213928762,Michael Gilden,['Quentin Tarantino'],"Quentin Tarantino,Roger Avary"
8,Pulp Fiction,1994,8.9,"['Crime', 'Drama']",R,2h 34m,Girls like me don't make invitations like this to just anyone!,8000000,213928762,Gary Shorelle,['Quentin Tarantino'],"Quentin Tarantino,Roger Avary"
9,The Lord of the Rings: The Fellowship of the Ring,2001,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 58m,The Legend Comes to Life,93000000,898204420,Elijah Wood,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
9,The Lord of the Rings: The Fellowship of the Ring,2001,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 58m,The Legend Comes to Life,93000000,898204420,Ian McKellen,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
9,The Lord of the Rings: The Fellowship of the Ring,2001,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 58m,The Legend Comes to Life,93000000,898204420,Orlando Bloom,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
9,The Lord of the Rings: The Fellowship of the Ring,2001,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 58m,The Legend Comes to Life,93000000,898204420,Sean Bean,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
9,The Lord of the Rings: The Fellowship of the Ring,2001,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 58m,The Legend Comes to Life,93000000,898204420,Alan Howard,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
9,The Lord of the Rings: The Fellowship of the Ring,2001,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 58m,The Legend Comes to Life,93000000,898204420,Noel Appleby,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
9,The Lord of the Rings: The Fellowship of the Ring,2001,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 58m,The Legend Comes to Life,93000000,898204420,Sean Astin,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
9,The Lord of the Rings: The Fellowship of the Ring,2001,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 58m,The Legend Comes to Life,93000000,898204420,Sala Baker,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
9,The Lord of the Rings: The Fellowship of the Ring,2001,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 58m,The Legend Comes to Life,93000000,898204420,Billy Boyd,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
9,The Lord of the Rings: The Fellowship of the Ring,2001,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 58m,The Legend Comes to Life,93000000,898204420,Andy Serkis,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
9,The Lord of the Rings: The Fellowship of the Ring,2001,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 58m,The Legend Comes to Life,93000000,898204420,Marton Csokas,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
9,The Lord of the Rings: The Fellowship of the Ring,2001,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 58m,The Legend Comes to Life,93000000,898204420,Viggo Mortensen,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
9,The Lord of the Rings: The Fellowship of the Ring,2001,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 58m,The Legend Comes to Life,93000000,898204420,Megan Edwards,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
9,The Lord of the Rings: The Fellowship of the Ring,2001,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 58m,The Legend Comes to Life,93000000,898204420,Michael Elsworth,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
9,The Lord of the Rings: The Fellowship of the Ring,2001,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 58m,The Legend Comes to Life,93000000,898204420,Cate Blanchett,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
9,The Lord of the Rings: The Fellowship of the Ring,2001,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 58m,The Legend Comes to Life,93000000,898204420,Mark Ferguson,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
9,The Lord of the Rings: The Fellowship of the Ring,2001,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 58m,The Legend Comes to Life,93000000,898204420,Ian Holm,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
9,The Lord of the Rings: The Fellowship of the Ring,2001,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 58m,The Legend Comes to Life,93000000,898204420,Christopher Lee,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
10,"The Good, the Bad and the Ugly",1966,8.8,"['Adventure', 'Western']",Approved,2h 58m,They formed an alliance of hate to steal a fortune in dead man's gold,1200000,25253887,Clint Eastwood,['Sergio Leone'],"Luciano Vincenzoni,Sergio Leone,Agenore Incrocci"
10,"The Good, the Bad and the Ugly",1966,8.8,"['Adventure', 'Western']",Approved,2h 58m,They formed an alliance of hate to steal a fortune in dead man's gold,1200000,25253887,Eli Wallach,['Sergio Leone'],"Luciano Vincenzoni,Sergio Leone,Agenore Incrocci"
10,"The Good, the Bad and the Ugly",1966,8.8,"['Adventure', 'Western']",Approved,2h 58m,They formed an alliance of hate to steal a fortune in dead man's gold,1200000,25253887,Lee Van Cleef,['Sergio Leone'],"Luciano Vincenzoni,Sergio Leone,Agenore Incrocci"
10,"The Good, the Bad and the Ugly",1966,8.8,"['Adventure', 'Western']",Approved,2h 58m,They formed an alliance of hate to steal a fortune in dead man's gold,1200000,25253887,Aldo Giuffrè,['Sergio Leone'],"Luciano Vincenzoni,Sergio Leone,Agenore Incrocci"
10,"The Good, the Bad and the Ugly",1966,8.8,"['Adventure', 'Western']",Approved,2h 58m,They formed an alliance of hate to steal a fortune in dead man's gold,1200000,25253887,Luigi Pistilli,['Sergio Leone'],"Luciano Vincenzoni,Sergio Leone,Agenore Incrocci"
10,"The Good, the Bad and the Ugly",1966,8.8,"['Adventure', 'Western']",Approved,2h 58m,They formed an alliance of hate to steal a fortune in dead man's gold,1200000,25253887,Rada Rassimov,['Sergio Leone'],"Luciano Vincenzoni,Sergio Leone,Agenore Incrocci"
10,"The Good, the Bad and the Ugly",1966,8.8,"['Adventure', 'Western']",Approved,2h 58m,They formed an alliance of hate to steal a fortune in dead man's gold,1200000,25253887,Enzo Petito,['Sergio Leone'],"Luciano Vincenzoni,Sergio Leone,Agenore Incrocci"
10,"The Good, the Bad and the Ugly",1966,8.8,"['Adventure', 'Western']",Approved,2h 58m,They formed an alliance of hate to steal a fortune in dead man's gold,1200000,25253887,Claudio Scarchilli,['Sergio Leone'],"Luciano Vincenzoni,Sergio Leone,Agenore Incrocci"
10,"The Good, the Bad and the Ugly",1966,8.8,"['Adventure', 'Western']",Approved,2h 58m,They formed an alliance of hate to steal a fortune in dead man's gold,1200000,25253887,John Bartha,['Sergio Leone'],"Luciano Vincenzoni,Sergio Leone,Agenore Incrocci"
10,"The Good, the Bad and the Ugly",1966,8.8,"['Adventure', 'Western']",Approved,2h 58m,They formed an alliance of hate to steal a fortune in dead man's gold,1200000,25253887,Livio Lorenzon,['Sergio Leone'],"Luciano Vincenzoni,Sergio Leone,Agenore Incrocci"
10,"The Good, the Bad and the Ugly",1966,8.8,"['Adventure', 'Western']",Approved,2h 58m,They formed an alliance of hate to steal a fortune in dead man's gold,1200000,25253887,Antonio Casale,['Sergio Leone'],"Luciano Vincenzoni,Sergio Leone,Agenore Incrocci"
10,"The Good, the Bad and the Ugly",1966,8.8,"['Adventure', 'Western']",Approved,2h 58m,They formed an alliance of hate to steal a fortune in dead man's gold,1200000,25253887,Sandro Scarchilli,['Sergio Leone'],"Luciano Vincenzoni,Sergio Leone,Agenore Incrocci"
10,"The Good, the Bad and the Ugly",1966,8.8,"['Adventure', 'Western']",Approved,2h 58m,They formed an alliance of hate to steal a fortune in dead man's gold,1200000,25253887,Benito Stefanelli,['Sergio Leone'],"Luciano Vincenzoni,Sergio Leone,Agenore Incrocci"
10,"The Good, the Bad and the Ugly",1966,8.8,"['Adventure', 'Western']",Approved,2h 58m,They formed an alliance of hate to steal a fortune in dead man's gold,1200000,25253887,Angelo Novi,['Sergio Leone'],"Luciano Vincenzoni,Sergio Leone,Agenore Incrocci"
10,"The Good, the Bad and the Ugly",1966,8.8,"['Adventure', 'Western']",Approved,2h 58m,They formed an alliance of hate to steal a fortune in dead man's gold,1200000,25253887,Antonio Casas,['Sergio Leone'],"Luciano Vincenzoni,Sergio Leone,Agenore Incrocci"
10,"The Good, the Bad and the Ugly",1966,8.8,"['Adventure', 'Western']",Approved,2h 58m,They formed an alliance of hate to steal a fortune in dead man's gold,1200000,25253887,Aldo Sambrell,['Sergio Leone'],"Luciano Vincenzoni,Sergio Leone,Agenore Incrocci"
10,"The Good, the Bad and the Ugly",1966,8.8,"['Adventure', 'Western']",Approved,2h 58m,They formed an alliance of hate to steal a fortune in dead man's gold,1200000,25253887,Al Mulock,['Sergio Leone'],"Luciano Vincenzoni,Sergio Leone,Agenore Incrocci"
10,"The Good, the Bad and the Ugly",1966,8.8,"['Adventure', 'Western']",Approved,2h 58m,They formed an alliance of hate to steal a fortune in dead man's gold,1200000,25253887,Sergio Mendizábal,['Sergio Leone'],"Luciano Vincenzoni,Sergio Leone,Agenore Incrocci"
11,Forrest Gump,1994,8.8,"['Drama', 'Romance']",PG-13,2h 22m,The story of a lifetime.,55000000,678226465,Tom Hanks,['Robert Zemeckis'],"Winston Groom,Eric Roth"
11,Forrest Gump,1994,8.8,"['Drama', 'Romance']",PG-13,2h 22m,The story of a lifetime.,55000000,678226465,Robin Wright,['Robert Zemeckis'],"Winston Groom,Eric Roth"
11,Forrest Gump,1994,8.8,"['Drama', 'Romance']",PG-13,2h 22m,The story of a lifetime.,55000000,678226465,Gary Sinise,['Robert Zemeckis'],"Winston Groom,Eric Roth"
11,Forrest Gump,1994,8.8,"['Drama', 'Romance']",PG-13,2h 22m,The story of a lifetime.,55000000,678226465,Sally Field,['Robert Zemeckis'],"Winston Groom,Eric Roth"
11,Forrest Gump,1994,8.8,"['Drama', 'Romance']",PG-13,2h 22m,The story of a lifetime.,55000000,678226465,Rebecca Williams,['Robert Zemeckis'],"Winston Groom,Eric Roth"
11,Forrest Gump,1994,8.8,"['Drama', 'Romance']",PG-13,2h 22m,The story of a lifetime.,55000000,678226465,Michael Conner Humphreys,['Robert Zemeckis'],"Winston Groom,Eric Roth"
11,Forrest Gump,1994,8.8,"['Drama', 'Romance']",PG-13,2h 22m,The story of a lifetime.,55000000,678226465,Harold G. Herthum,['Robert Zemeckis'],"Winston Groom,Eric Roth"
11,Forrest Gump,1994,8.8,"['Drama', 'Romance']",PG-13,2h 22m,The story of a lifetime.,55000000,678226465,George Kelly,['Robert Zemeckis'],"Winston Groom,Eric Roth"
11,Forrest Gump,1994,8.8,"['Drama', 'Romance']",PG-13,2h 22m,The story of a lifetime.,55000000,678226465,Bob Penny,['Robert Zemeckis'],"Winston Groom,Eric Roth"
11,Forrest Gump,1994,8.8,"['Drama', 'Romance']",PG-13,2h 22m,The story of a lifetime.,55000000,678226465,John Randall,['Robert Zemeckis'],"Winston Groom,Eric Roth"
11,Forrest Gump,1994,8.8,"['Drama', 'Romance']",PG-13,2h 22m,The story of a lifetime.,55000000,678226465,Sam Anderson,['Robert Zemeckis'],"Winston Groom,Eric Roth"
11,Forrest Gump,1994,8.8,"['Drama', 'Romance']",PG-13,2h 22m,The story of a lifetime.,55000000,678226465,Margo Moorer,['Robert Zemeckis'],"Winston Groom,Eric Roth"
11,Forrest Gump,1994,8.8,"['Drama', 'Romance']",PG-13,2h 22m,The story of a lifetime.,55000000,678226465,Ione M. Telech,['Robert Zemeckis'],"Winston Groom,Eric Roth"
11,Forrest Gump,1994,8.8,"['Drama', 'Romance']",PG-13,2h 22m,The story of a lifetime.,55000000,678226465,Christine Seabrook,['Robert Zemeckis'],"Winston Groom,Eric Roth"
11,Forrest Gump,1994,8.8,"['Drama', 'Romance']",PG-13,2h 22m,The story of a lifetime.,55000000,678226465,John Worsham,['Robert Zemeckis'],"Winston Groom,Eric Roth"
11,Forrest Gump,1994,8.8,"['Drama', 'Romance']",PG-13,2h 22m,The story of a lifetime.,55000000,678226465,Peter Dobson,['Robert Zemeckis'],"Winston Groom,Eric Roth"
11,Forrest Gump,1994,8.8,"['Drama', 'Romance']",PG-13,2h 22m,The story of a lifetime.,55000000,678226465,Siobhan Fallon Hogan,['Robert Zemeckis'],"Winston Groom,Eric Roth"
11,Forrest Gump,1994,8.8,"['Drama', 'Romance']",PG-13,2h 22m,The story of a lifetime.,55000000,678226465,Alexander Zemeckis,['Robert Zemeckis'],"Winston Groom,Eric Roth"
12,Fight Club,1999,8.8,['Drama'],R,2h 19m,How much can you know about yourself if you've never been in a fight?,63000000,101209702,Brad Pitt,['David Fincher'],"Chuck Palahniuk,Jim Uhls"
12,Fight Club,1999,8.8,['Drama'],R,2h 19m,How much can you know about yourself if you've never been in a fight?,63000000,101209702,Edward Norton,['David Fincher'],"Chuck Palahniuk,Jim Uhls"
12,Fight Club,1999,8.8,['Drama'],R,2h 19m,How much can you know about yourself if you've never been in a fight?,63000000,101209702,Meat Loaf,['David Fincher'],"Chuck Palahniuk,Jim Uhls"
12,Fight Club,1999,8.8,['Drama'],R,2h 19m,How much can you know about yourself if you've never been in a fight?,63000000,101209702,Zach Grenier,['David Fincher'],"Chuck Palahniuk,Jim Uhls"
12,Fight Club,1999,8.8,['Drama'],R,2h 19m,How much can you know about yourself if you've never been in a fight?,63000000,101209702,Richmond Arquette,['David Fincher'],"Chuck Palahniuk,Jim Uhls"
12,Fight Club,1999,8.8,['Drama'],R,2h 19m,How much can you know about yourself if you've never been in a fight?,63000000,101209702,David Andrews,['David Fincher'],"Chuck Palahniuk,Jim Uhls"
12,Fight Club,1999,8.8,['Drama'],R,2h 19m,How much can you know about yourself if you've never been in a fight?,63000000,101209702,George Maguire,['David Fincher'],"Chuck Palahniuk,Jim Uhls"
12,Fight Club,1999,8.8,['Drama'],R,2h 19m,How much can you know about yourself if you've never been in a fight?,63000000,101209702,Eugenie Bondurant,['David Fincher'],"Chuck Palahniuk,Jim Uhls"
12,Fight Club,1999,8.8,['Drama'],R,2h 19m,How much can you know about yourself if you've never been in a fight?,63000000,101209702,Christina Cabot,['David Fincher'],"Chuck Palahniuk,Jim Uhls"
12,Fight Club,1999,8.8,['Drama'],R,2h 19m,How much can you know about yourself if you've never been in a fight?,63000000,101209702,Helena Bonham Carter,['David Fincher'],"Chuck Palahniuk,Jim Uhls"
12,Fight Club,1999,8.8,['Drama'],R,2h 19m,How much can you know about yourself if you've never been in a fight?,63000000,101209702,Sydney 'Big Dawg' Colston,['David Fincher'],"Chuck Palahniuk,Jim Uhls"
12,Fight Club,1999,8.8,['Drama'],R,2h 19m,How much can you know about yourself if you've never been in a fight?,63000000,101209702,Rachel Singer,['David Fincher'],"Chuck Palahniuk,Jim Uhls"
12,Fight Club,1999,8.8,['Drama'],R,2h 19m,How much can you know about yourself if you've never been in a fight?,63000000,101209702,Christie Cronenweth,['David Fincher'],"Chuck Palahniuk,Jim Uhls"
12,Fight Club,1999,8.8,['Drama'],R,2h 19m,How much can you know about yourself if you've never been in a fight?,63000000,101209702,Tim DeZarn,['David Fincher'],"Chuck Palahniuk,Jim Uhls"
12,Fight Club,1999,8.8,['Drama'],R,2h 19m,How much can you know about yourself if you've never been in a fight?,63000000,101209702,Ezra Buzzington,['David Fincher'],"Chuck Palahniuk,Jim Uhls"
12,Fight Club,1999,8.8,['Drama'],R,2h 19m,How much can you know about yourself if you've never been in a fight?,63000000,101209702,Dierdre Downing-Jackson,['David Fincher'],"Chuck Palahniuk,Jim Uhls"
12,Fight Club,1999,8.8,['Drama'],R,2h 19m,How much can you know about yourself if you've never been in a fight?,63000000,101209702,Bob Stephenson,['David Fincher'],"Chuck Palahniuk,Jim Uhls"
12,Fight Club,1999,8.8,['Drama'],R,2h 19m,How much can you know about yourself if you've never been in a fight?,63000000,101209702,Charlie Dell,['David Fincher'],"Chuck Palahniuk,Jim Uhls"
13,The Lord of the Rings: The Two Towers,2002,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 59m,A New Power Is Rising.,94000000,947944270,Elijah Wood,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
13,The Lord of the Rings: The Two Towers,2002,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 59m,A New Power Is Rising.,94000000,947944270,Ian McKellen,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
13,The Lord of the Rings: The Two Towers,2002,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 59m,A New Power Is Rising.,94000000,947944270,Viggo Mortensen,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
13,The Lord of the Rings: The Two Towers,2002,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 59m,A New Power Is Rising.,94000000,947944270,Orlando Bloom,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
13,The Lord of the Rings: The Two Towers,2002,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 59m,A New Power Is Rising.,94000000,947944270,Bruce Allpress,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
13,The Lord of the Rings: The Two Towers,2002,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 59m,A New Power Is Rising.,94000000,947944270,Sean Astin,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
13,The Lord of the Rings: The Two Towers,2002,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 59m,A New Power Is Rising.,94000000,947944270,John Bach,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
13,The Lord of the Rings: The Two Towers,2002,8.8,"['Action', 'Adventure', 'Drama']",PG-13,2h 59m,A New Power Is Rising.,94000000,947944270,Sala Baker,['Peter Jackson'],"J.R.R. Tolkien,Fran Walsh,Philippa Boyens"
